OR4A1P	11	49919818	49920738
COMMD10	5	115420687	116293286
HTR1D	1	23518387	23521222
HTR1E	6	87647023	87726388
HTR1F	3	88039845	88042919
HTR1A	5	63256182	63258334
CKAP4	12	106631654	106698057
CKAP5	11	46764597	46867847
BCL2L1	20	30252254	30311792
BCL2L2	14	23767998	23780968
RP11-399N22.3	10	72553985	72554279
U52111.12	X	153106636	153107540
RP11-351I24.3	11	10293598	10293806
ITSN1	21	35014705	35272165
OR8C1P	11	124246772	124247697
ITSN2	2	24202867	24583583
RP11-529J17.3	15	23675985	23680359
PRAF2	X	48929689	49073835
ZDHHC20P3	11	74939366	74939702
RP11-55C6.1	4	44842396	44843419
NEGR1	1	71868624	72748417
TDP1	14	90421282	90511106
TDP2	6	24650204	24667261
TREH	11	118528941	118679650
RP4-669B10.4	7	143682234	143683744
GS1-756B1.1	10	8203222	8204155
MEFV	16	3243141	3306627
RP11-91G21.2	3	142683338	142735213
AFAP1L1	5	148651433	148721365
AFAP1L2	10	116054582	116164515
RP11-321E2.13	5	17491469	17491878
RP11-648M2.2	5	37505789	37506959
RP11-648M2.1	5	37377150	37378073
PCMT1	6	150070578	150132556
SLAIN2	4	48343338	48428076
SLAIN1	13	78272022	78338377
CPA2	7	129906666	129929638
CPA3	3	148583042	148614983
CPA1	7	130020179	130385868
CPA6	8	68334359	68658580
CPA4	7	129932973	129964020
CPA5	7	129984655	130008571
OSM	22	30658817	30662829
SLAMF6P1	1	162415338	162415676
OS9	12	58087737	58115340
DDX18P5	11	130165535	130166841
DDX18P6	10	92812807	92814804
AC006116.22	19	56831158	56833679
SH2D4A	8	19171127	19253729
DDX18P1	14	69550114	69552106
AC006116.27	19	56888405	56889161
SH2D4B	10	82297657	82406316
RP11-91J3.1	4	188362830	188365452
NPHS2	1	179519673	179545087
NPHS1	19	36316865	36342740
ARG1	6	131894283	131905472
ARG2	14	68086514	68118437
TMEM50B	21	34804791	34852318
TMEM50A	1	25664407	25688852
CTD-2538G9.3	19	16823127	16823245
ZNF355P	21	14467625	14486111
AC002398.9	19	36236578	36245417
RP3-468K3.1	6	153219181	153220415
RP11-293D9.2	8	30840974	30841837
GCSHP2	14	103650540	103651376
GON4L	1	155719507	155859400
ABL1	9	133589332	133763062
AL355490.1	10	99179227	99185831
ABL2	1	179068461	179198819
TMED7	5	114949204	114968689
TMED6	16	69377150	69385712
IL9R	X	155227245	155240482
TMED4	7	44617492	44621886
TMED3	15	79603403	79704334
TMED2	12	124069077	124083116
TMED1	19	10943113	10946994
TMEM201	1	9648979	9674931
BAIAP2L2	22	38480895	38506677
BAIAP2L1	7	97920962	98030380
HNRNPU	1	245014467	245027844
TMED9	5	177019158	177023125
TMED8	14	77801363	77843452
HNRNPK	9	86582997	86595531
HNRNPL	19	39327027	39342987
HNRNPM	19	8444990	8553998
RP11-111M22.2	11	76092356	76125663
AC019070.1	2	149053224	149054248
HNRNPC	14	21677294	21737653
HNRNPD	4	83273650	83295656
HNRNPF	10	43881064	43904614
RP11-551L14.7	12	31105105	31106830
RP13-650G11.1	7	100525989	100526160
TMEM208	16	67261005	67263181
EGFEM1P	3	167967309	168548387
SLC6A12	12	299242	323736
IGLV7-35	22	22804539	22804990
TNNI3K	1	74663936	75010112
PLGRKT	9	5357972	5437878
RP3-522D1.2	1	113433388	113433544
ANKRD33B	5	10564441	10650308
TADA1	1	166825746	166845564
TADA3	3	9821543	9834695
CD52	1	26644447	26647014
CD53	1	111415775	111442550
RP11-510M2.7	16	71454385	71455421
RP11-510M2.4	16	71464589	71466185
CD55	1	207331108	207534311
CD58	1	117057156	117113661
CD59	11	33719806	33757991
RP11-93K7.1	6	101878286	101879429
CTD-2611O12.2	19	56280506	56284545
RP11-874G11.1	12	28717610	28718074
RP11-329A14.2	1	48962934	48963408
RP11-44N12.4	8	99916830	99917899
RP11-480N24.3	6	43277968	43278095
RP11-480N24.6	6	43331216	43331957
RP11-480N24.4	6	43295871	43296214
AARS	16	70286292	70323446
TRGV10	7	38339411	38339923
SPATA9	5	94987884	95034415
SPATA8	15	97326618	97328845
SRA1	5	139929751	140557456
SPATA3	2	230996154	231889770
SPATA2	20	48519927	48532045
SPATA1	1	84971973	85031877
SPATA7	14	88851267	88936694
SPATA6	1	48298644	48937845
CD5L	1	157800703	157868046
SPATA4	4	177105788	177116822
HIST1H4C	6	26104103	26104518
RP11-552E4.4	X	48088267	48088394
RP11-552E4.5	X	48104328	48105178
RP11-552E4.2	X	48056656	48058867
HIST1H4F	6	26240560	26240976
HIST1H4E	6	26204552	26206038
HIST1H4D	6	26188765	26189076
HIST1H4K	6	27831216	27831527
HIST1H4J	6	27791883	27792257
HIST1H4I	6	27138588	27139881
HIST1H4H	6	26277609	26285737
RP11-315E23.1	10	82700420	82700957
HIST1H4L	6	27873199	27873510
RP11-698E18.1	4	36507664	36510491
RP11-160N1.8	9	44873416	44874224
HKDC1	10	70980058	71027315
RP11-134G8.2	1	201398102	201398489
STK25	2	242432088	242449145
RP11-134G8.6	1	201489183	201489677
FLJ14082	2	96194602	96198143
RP11-229M1.2	9	88989880	88990621
OR1AC1P	17	3280820	3280896
AP006288.1	11	64298515	64300442
STK24	13	99102454	99230194
OR9I1	11	57885971	57886916
PCSK1	5	95726118	95769847
KCNF1	2	11052062	11054350
PTRH2	17	57751996	57784987
PTRH1	9	130475771	130487152
RP11-148K14.1	4	56179177	56180091
RP11-148K14.3	4	56217978	56218575
RPL29P29	13	88888801	88889224
RPL29P28	13	37500574	37501356
CTBP1	4	1205235	1243741
CTBP2	10	126676420	126849739
RPL29P22	11	33211607	33212049
RPL29P25	12	111279341	111280191
RPL29P24	12	120960466	120961246
ITPK1	14	93403258	93582665
GTF3C3	2	197627755	197664449
MFSD10	4	2932287	2936586
GTF3C1	16	27470875	27561234
MFSD12	19	3538258	3574288
GTF3C6	6	111279762	111289093
GTF3C5	9	135906075	135933888
GTF3C4	9	135545421	135570342
OR5D13	11	55540913	55774382
CD99L2	X	149934809	150898816
AP001065.7	21	45889811	45892399
OR5D14	11	55563031	55563976
OR5D16	11	55606227	55607214
LEMD3	12	65563350	65642107
AC016772.4	2	170514641	170517867
GAR1	4	110736665	110745893
SOLH	16	577716	604636
IGHVII-49-1	14	107020362	107020586
IGHD3-9	14	106370538	106370569
EPS15L1	19	16466049	16582896
IGHD3-3	14	106380217	106380248
GART	21	34876237	34915797
RP5-1033H2.1	1	101190520	101190994
GARS	7	30594838	30673649
TP53I11	11	44907453	44972840
TP53I13	17	27893069	27900175
ATAD1	10	89511268	89601100
ATAD2	8	124332089	124428590
C22orf28	22	32783568	32808242
C22orf29	22	19833660	19842419
FRAT2	10	99092254	99094458
SIGIRR	11	405715	417455
RP11-195C7.3	1	176241618	176242564
RP1-142F18.2	X	141282137	141283276
C22orf23	22	37943050	38349676
C22orf25	22	20004536	20053449
C22orf26	22	46445357	46450024
AC131056.6	17	36241701	36241806
RP11-446H18.1	3	107046676	107048044
RPL7AL3	20	16664752	16665049
RPL7AL2	20	4571638	4571946
MTIF3	13	28009775	28024728
MTIF2	2	55463730	55496483
CTD-2206N4.4	17	37213271	37269443
CTD-2206N4.5	17	39023394	39026742
FUCA1P1	2	177669714	177671065
CTD-2206N4.1	17	37190178	37190295
RP11-404F10.6	1	160775954	160776608
RP11-404F10.5	1	160776975	160780140
VN1R34P	7	63394826	63395709
RP11-763B22.3	1	148760505	148761018
RP11-763B22.7	1	148853802	148854120
ELMSAN1	14	74181824	74256988
COX18	4	73921796	73935472
C3orf18	3	50595461	50608458
SCN11A	3	38887259	38992052
CALB2	16	71392615	71424341
CALB1	8	91070835	91107703
AKNAD1	1	108823276	109506106
COX19	7	938414	1015235
RP11-331G2.4	3	39255689	39256163
CTD-3211M3.1	3	48332282	48332865
RP11-331G2.6	3	39285985	39287920
FAM20A	17	66531253	68540577
FAM20B	1	178994938	179045697
FAM20C	7	192968	300711
GAPDHP2	20	13373323	13374321
GAPDHP1	X	39646385	39647390
RP1-47A17.1	22	42791814	42794313
RP11-16E23.4	15	66063513	66064477
CARKD	13	111267921	111292340
AGGF1	5	76325075	76361059
PYURF	4	89442135	89444964
RP11-409O11.3	9	71804283	71804826
RP4-539M6.18	22	30835823	30836305
RP11-184I16.3	1	44209141	44209412
CASC4P1	13	20137728	20139040
AL021920.2	1	17060446	17060956
EEA1	12	93164412	93323107
RP11-589N15.1	8	11753358	11754379
RP1-191J18.3	6	108307014	108307235
CA5AP1	16	29630105	29647649
RP11-1007J8.1	8	42342117	42342537
RP11-5O17.2	3	53098298	53099107
RP11-400G3.3	10	96642310	96643100
RPS19P1	20	18485276	18485710
RPS19P3	14	35037894	35038335
OFD1P8Y	Y	24118459	24151496
NF1P10	14	18709478	18712643
FXN	9	71650174	71715094
GTF2IP13	7	45769105	45815263
GTF2IP12	4	119407967	119454638
AC107083.1	2	62734679	62734958
NIPAL1	4	47916158	48042188
NIPAL2	8	99202060	99306621
NIPAL3	1	24742283	24799466
NIPAL4	5	156887026	156901725
RP11-507K13.6	10	51023141	51023608
RP11-507K13.4	10	50979886	50981345
VN1R69P	16	34368884	34369446
YRDC	1	38268615	38273857
AC008264.4	7	131204895	131205262
PRYP3	Y	23682007	25840726
RP11-27M5.1	2	202505012	202505343
PRYP1	Y	19841407	19856476
PRYP6	Y	20952594	20952937
PRYP4	Y	28121643	28134783
PRYP5	Y	20691243	20691509
MLF1IP	4	185615771	185655287
CHID1	11	867859	915058
EWSR1	22	29268009	29696515
RP11-151G14.1	14	89576491	89577567
RP11-477L16.2	10	94637848	94638046
AHCTF1	1	247002399	247095280
RPL32P28	13	62902120	62902517
FAM58A	X	152853512	153599117
AC002075.3	7	93407150	93407826
ARL2BP	16	57279009	57287516
AC002075.4	7	93299137	93299389
GLT25D2	1	183898987	184006863
IL1RAPL1	X	28605515	29974840
FKBP1AP3	13	47079252	47079571
CTD-2213F21.1	14	31932000	31932577
RP11-713H12.2	17	8560471	8560962
C2orf53	2	27359722	27362278
SLC47A1	17	19398697	19482347
RP11-713H12.1	17	8464547	8464894
C2orf57	2	232457574	232458994
C2orf54	2	241825464	241836306
SPINK9	5	147700765	147719412
SPINK8	3	48348335	48369831
CHM	X	85116184	86047539
RP3-469D22.1	1	25725211	25725689
RINT1	7	105172531	105208124
SH3BGRL	X	80457441	80554046
SPINK4	9	33218362	33248565
POM121L9P	22	24647795	24661493
RP11-144M17.1	X	63087071	63088664
HMHB1	5	143191725	143200284
CHAT	10	50817140	50873150
SERINC5	5	79407049	80256019
SERINC4	15	44086359	44092419
PRPS1P2	9	127912931	127913868
SERINC1	6	122764492	122792952
SERINC3	20	43124861	43150750
SERINC2	1	31882411	31907525
RP3-402G11.5	22	50639407	50656045
PINK1	1	20959947	20978004
AP000925.2	11	111541679	111543128
AC005722.4	17	19658556	19659520
PIN1P1	1	70385004	70386000
PKDREJ	22	46651559	46659219
RP11-79E3.1	4	33969795	33970148
CAMTA2	17	4871291	4890947
CAMTA1	1	6845383	7827916
KXD1	19	18668571	18680197
SDF2L1	22	21996549	21998587
COX15	10	101471600	101491857
NPFFR2	4	72897520	73013784
NPFFR1	10	72014712	72043440
RP11-264E23.1	4	9585565	9585755
ABTB1	3	127391777	127399763
ABTB2	11	34172534	34379555
RP11-492O8.1	X	36737990	36738294
RP11-803B1.1	3	75419598	75420493
HPN	19	35531409	35557475
RP11-986E7.6	14	95100041	95100861
RP11-986E7.2	14	95141213	95142166
RP11-29B11.4	9	102937459	102938331
RP11-29B11.5	9	100120435	100120900
CTD-2272G21.2	5	23303673	23305252
CTD-2272G21.3	5	23262267	23263294
RP11-29B11.2	9	102879036	102879933
CTD-2272G21.1	5	23329535	23330001
AC097463.1	2	52154019	52154500
AC097463.2	2	52152829	52152971
RP11-198M8.1	3	189884552	189885440
RPS6KB1	17	57970446	58027925
TRADD	16	67188082	67194201
RPS6KB2	11	67195930	67202872
FAM177B	1	222910548	222924147
RP4-740C4.5	1	2283082	2352820
RP11-552J9.6	X	52641705	52642573
RP11-636N17.1	17	6321004	6321584
RP11-1149O23.1	8	23064430	23064882
CTD-2248H3.1	5	80538148	80538418
BUD13	11	116618885	116643704
TMED10P1	8	146220271	146220926
TMED10P2	3	128256862	128257474
ISY1	3	128846257	128880136
F2RL3	19	16999670	17003417
F2RL2	5	75911327	75919259
RP11-412B14.2	8	42580689	42581371
XAB2	19	7684410	7694451
IGHV1OR15-2	15	20178038	20178471
IGHV1OR15-1	15	22160431	22160868
ST6GAL2	2	107418055	107503564
IGHV1OR15-4	15	22482835	22483184
ST6GAL1	3	186648273	186796341
OTUB1	11	63753324	63769283
KB-1592A4.13	22	21495912	21496660
OTUB2	14	94492674	94515276
NPTN	15	73852354	73926475
ZNF252P	8	146198974	146228281
ERO1LB	1	236378854	236445285
FDX1P2	21	27064491	27064866
GKN1	2	69201704	69208106
CTC-820M8.1	8	121647797	121650444
SULT2A1	19	48373722	48389654
ZNF877P	20	21246491	21247103
RP11-972L6.2	12	64045406	64045710
RP11-335L23.2	4	183949753	183950873
RP5-1189K21.2	X	142522310	142523074
HAVCR1	5	156456423	157058476
DCAF7	17	61627842	63594266
DCAF6	1	167905020	168045081
DCAF5	14	69517597	69619867
DCAF4	14	73393039	73426411
DCAF8	1	160185504	160262425
RP11-490D19.11	9	101449801	101449933
POLR3F	20	18447770	18465287
POLR3G	5	89767564	90512308
POLR3D	8	22102616	22109485
POLR3E	16	22297375	22346424
POLR3B	12	106751435	106903976
POLR3C	1	145592604	145611025
POLR3A	10	77969251	79789303
RP11-58C22.1	16	76587313	76669520
POLR3K	16	96406	103628
POLR3H	22	41921807	41940610
DNMT1	19	10244020	10341962
HMGB3P32	16	57637048	57637609
HMGB3P30	X	111933142	111933748
HMGB3P31	X	134095740	134096335
OR7E62P	2	71282656	71283133
HOXD8	2	176994421	176997423
HOXD9	2	176122763	176989853
CRYGFP	2	210009964	210012411
HOXD4	2	177015949	177017954
RP5-1173I20.1	7	39788967	39789304
RP11-324H6.5	10	51780941	51827563
HOXD1	2	177053306	177055688
HOXD3	2	177001339	177039577
GM2AP2	1	171361367	171361929
RP11-386D6.3	8	87788706	87788866
RP11-322F10.3	1	220799081	220800790
MTPAP	10	30601758	30663377
RP11-487E1.1	1	21330042	21330427
AL022345.7	10	42579724	42579858
GLT1D1	12	129337971	129469509
FBP2	9	97321001	97356075
HSPG2	1	21829993	22263790
TMEM127	2	96916311	96931732
LARGE	22	33162226	34318829
LAIR1	19	54358006	54882165
LAIR2	19	54497879	55021897
ANKRD20A10P	13	25324794	25326309
TDRD10	1	154474694	154520623
HSPE1-MOB4	2	197500413	197550726
C6orf10	6	32256302	32371912
TDRD15	2	21137468	21143272
RP11-781E19.1	3	74150499	74152704
AC006160.4	4	17553739	17554375
OR4C2P	11	48441761	48442825
AC006160.8	4	17632546	17634062
C6orf15	6	31078999	31080336
CDK11A	1	1634168	1655777
CDK11B	1	1571099	1659012
BRD7P1	14	24218444	24220359
BRD7P3	6	118822592	118824069
RP11-180P8.4	17	62978494	62978841
RP11-180P8.5	17	63004672	63005152
BRD7P6	2	70580141	70583047
SCRN3	2	174395778	175294303
SCRN2	17	45915057	45918699
SCRN1	7	29947221	30029905
TNP2	16	11361604	11363390
TNP1	2	217724180	217724787
RP11-320A16.1	15	89532749	89533476
CTD-2313N18.8	11	71567322	71574704
NPBWR2	20	62737172	62738524
RBCK1	20	388141	427488
CTD-2313N18.2	11	71422785	71492229
CTD-2313N18.7	11	71589498	71595607
TSPY20P	Y	9873803	9875984
RP11-100N3.4	11	56557681	56558441
RP11-100N3.3	11	56518498	56519378
RP11-100N3.2	11	56503791	56503938
RP11-468N14.09	4	69780645	69790459
SLC52A1	17	4935894	4955304
SLC52A3	20	740723	768584
SLC52A2	8	145577794	145584932
RP11-385J23.1	2	9411420	9411757
ARPP19	15	52839241	52862080
SLC6A19	5	1201709	1225232
SLC6A18	5	1225469	1246304
TMEM204	16	1578688	1605581
TMEM205	19	11453451	11457194
TMEM206	1	212537272	212588243
TMEM207	3	190146443	190167665
SLC6A13	12	329788	372039
TMEM209	7	129804554	129847610
SLC6A11	3	10857884	10982419
SLC6A17	1	110693107	110744824
SLC6A16	19	49792894	49828482
SLC6A15	12	85253491	85307394
SLC6A14	X	115586142	115590108
HMGCS1	5	43289496	43313614
HMGCS2	1	120290618	120311528
KIAA1324	1	109656300	109749401
KIAA1328	18	34409068	34812101
RP11-752L20.1	4	148379875	148380473
C14orf93	14	23456109	23479375
RP13-210D15.1	X	134335661	134349163
OR7K1P	14	25826969	25827895
RP13-210D15.8	X	135297046	135298585
RP11-529H22.1	4	153717214	153717983
OR2AK2	1	248128534	248129641
RP11-787D11.1	16	74876484	74877781
DEFB4B	8	7272381	7274385
DEFB4A	8	7752150	7754233
RP11-56A21.4	10	52024737	52026575
TAC1	7	97361219	97369784
TAC3	12	57010010	57422667
TAC4	17	47915670	49848017
MPND	19	4343523	4360083
HPX	11	6437097	6463847
CALHM1	10	105213143	105218645
CALHM3	10	105232560	105238997
CALHM2	10	105206542	105212159
CABYRP1	3	54081775	54082820
MTND5P24	2	143852357	143854124
MTND5P25	2	202077005	202077804
MTND5P26	X	102057968	102061066
MTND5P27	2	83042932	83044652
MTND5P20	1	114119378	114119521
KIAA0494	1	47140830	47184736
MTND5P22	2	125438298	125438493
MTND5P23	2	132127993	132129648
MTND5P28	2	120972756	120974855
MTND5P29	2	131037871	131039678
HPD	12	122277432	122301502
OAZ2	15	64979771	64995480
OAZ3	1	151735444	151771334
OAZ1	19	2269518	2273490
SLC25A14P1	4	84398676	84399577
KIAA0146	8	48173166	48648868
FBP1	9	97365414	97402531
KIAA0141	5	141303372	141321612
KDM4C	9	6720862	7175648
TRBV12-5	7	142580917	142581427
KRAS	12	25357722	25403870
MAB21L1	13	36047925	36050832
TRBV12-2	7	142190637	142191080
RP11-677O4.1	18	11619507	11639698
KDM4D	11	94706844	94999363
RP11-22K10.1	14	84271839	84271984
RP11-677O4.5	18	11618206	11618314
RP11-677O4.7	18	11745624	11747580
URI1	19	30414550	30506611
ADAM6	14	105969729	105972269
ADAM7	8	24298442	24384483
ADAM5	8	39172109	39274897
ADAM2	8	39601253	39838289
EEF1G	11	62327072	62341558
EEF1D	8	143580019	144681711
ADAM8	10	135075906	135090372
ADAM9	8	38854387	38962663
NKX1-1	4	1396719	1400119
SPO11	20	55904814	55919050
IL20RA	6	137008656	137366298
USP9YP3	Y	23823811	23835894
IL20RB	3	136665071	136729927
USP9YP5	Y	20652800	20656181
USP9YP4	Y	9027237	9042220
RPL8	8	146015149	146017972
RPL9	4	39455743	39460568
RPL6	12	112842993	112856642
RPL7	8	74202505	74208024
RPL4	15	66790354	66816870
OLFML3	1	113980500	114524876
RP11-46H11.5	12	133446309	133532890
RPL3	22	39708886	39716394
FEN1	11	61560108	61564716
LUC7L	16	188975	279462
TERF1P1	21	15148406	15149587
TERF1P3	4	137276267	137277491
TERF1P2	18	14377544	14378756
TERF1P5	13	19254633	19255840
TERF1P4	X	83003832	83004947
RP4-706A16.3	1	77594798	77595353
SCD	10	102106880	102124591
NKX1-2	10	126135591	126138753
ERMAP	1	43282794	43310660
SCT	11	626430	627143
RP11-114G11.3	7	57270839	57275197
TROAP	12	49717018	49725514
RP11-18M17.1	4	54441879	54442554
WASH6P	X	155249966	155255375
WFDC9	20	44236577	44259907
WFDC8	20	44179791	44207965
RP11-381E24.4	3	108574683	108575064
GOLGA6C	15	75550939	75562540
GOLGA6B	15	72947078	72958735
GOLGA6A	15	74362197	74374891
ACO1	9	32384617	32450834
WFDC3	20	44376582	44420571
WFDC2	20	44098345	44110172
WFDC5	20	43738092	43743813
WFDC6	20	44162834	44168134
TMEM67	8	94767071	94831462
TMEM66	8	29920527	29940723
TMEM65	8	125324230	125384933
TMEM64	8	91634222	91803860
TMEM62	15	43415476	43477344
TMEM61	1	55446464	55457966
TMEM60	7	77423044	77427897
TMEM69	1	46152885	46160115
TMEM68	8	55738744	56685966
ITM2C	2	230878218	231743963
ITM2B	13	48253875	48837063
ITM2A	X	78615880	78623164
RP11-805L22.1	17	30036586	30036878
USP9YP1	Y	20702865	20706014
FJX1	11	35639734	35642419
UGT8	4	115519610	115599380
RP11-420K8.2	1	39769965	39770570
USP9YP2	Y	20938164	20941313
CTD-2560C21.1	14	67227249	67227736
ZNF628	19	55987698	55995854
USP9YP7	Y	20020634	20022686
ZNF624	17	16524050	16557170
ZNF625	19	12242931	12267546
ZNF626	19	20621367	20844402
ZNF627	19	11670188	11729950
ZNF620	3	40547482	40560227
ZNF621	3	40566368	40616176
ZNF622	5	16451627	16465901
ZNF623	8	144718182	144735900
UGT2B15	4	68537413	69536346
UGT2B17	4	69402901	69434245
UGT2B10	4	69681710	69696914
UGT2B11	4	69004618	70080449
OLFML1	11	7506618	7532608
RP11-206F17.2	4	153848597	153849359
APAF1	12	99038918	99129204
AC074019.2	2	229216835	229217931
RPL5	1	93297614	93307481
FSCB	14	44973544	44976482
GML	8	143915662	143997922
RP11-296L22.7	9	34546521	34546994
PDZK1P2	1	147466532	147481824
RP11-14C10.1	15	102102738	102103177
RP11-14C10.2	15	102121095	102121759
TRBV21OR9-2	9	33629118	33629584
S100A4	1	153516088	153522612
RPL21P65	6	107090337	107090803
RPL21P66	6	132839968	132840434
S100A6	1	153507074	153508720
IGFALS	16	1840413	1844972
PRM1	16	11374692	11375207
PRM3	16	11367143	11367452
PRM2	16	11369495	11370337
AL133475.1	6	80001402	80001907
CTD-2535L24.2	17	63534219	63637151
ACVR1	2	158592957	158732374
GS1-466O4.2	X	26188168	26189030
GS1-466O4.3	X	26218158	26218764
PDXDC1	16	14975129	15233196
CLRN2	4	17516787	17528727
THAP10	15	71173680	71185124
RP4-771M4.2	1	63370850	63371153
RP1-276J11.3	6	121389324	121390357
RP1-276J11.2	6	121702617	121703006
RP11-183E24.1	15	98661399	98661549
HOOK2	19	12873816	12983554
HOOK3	8	42752074	42883255
HOOK1	1	60280457	60342050
RP11-2G17.1	3	149074955	149075332
KCNE1B	21	7816675	7829926
KCNE1L	X	108866928	108868393
XXbac-B33L19.10	22	18623339	18625289
SEBOX	17	26691289	26697373
DKC1	X	153991030	154777688
OR1M4P	19	9193787	9194074
TBC1D10C	11	67171385	67177560
SLC4A1AP	2	27663471	27917840
TBC1D10A	22	30687978	30723035
RP11-792A8.1	7	65899620	65900141
RP11-792A8.3	7	66748838	66749077
RP11-317C20.5	9	107352324	107353231
IGHG4	14	106090686	106092403
IGHG1	14	106202679	106209408
IGHG2	14	106109388	106111127
IGHG3	14	106235438	106237742
BPIFB3	20	31643229	31661434
BPIFB2	20	31595405	31611515
BPIFB1	20	31861285	31897684
BPIFB6	20	31619453	31631853
PHKG1P2	7	62969680	62970543
BPIFB4	20	31667449	31699557
OARD1	6	41001365	41072577
RP11-848G14.5	5	68927789	68932226
RP11-848G14.2	5	68902925	68919876
CAMK2D	4	114372187	114683083
CYP2B7P1	19	41430123	41456565
CAMK2G	10	75572258	75634343
CAMK2A	5	149599053	149669854
CAMK2B	7	44256748	44374176
RP13-13A3.1	X	41181853	41182364
RP11-105L10.1	Y	7656968	7657352
CTD-2552B11.3	14	21652499	21653118
KAZALD1	10	101066395	102827888
RNASE11	14	20583697	21078043
RNASE10	14	20973695	20979328
RNASE13	14	21500978	21502944
RNASE12	14	21058351	21058982
IGHGP	14	106130969	106136180
ZSCAN18	19	58595204	58629794
CTD-3088G3.8	16	11396404	11617444
ZSCAN10	16	3138890	3149318
RP11-114G11.2	7	57484206	57485380
ZSCAN16	6	28092337	28097860
ENOX1	13	43787653	44361044
AC136604.1	5	179078297	179079445
ENOX2	X	129757349	130667701
C9orf50	9	129612269	132383055
C9orf57	9	74666291	74687733
RP6-166C19.15	X	120976668	120976919
RP6-166C19.14	X	120981529	120981779
RP6-166C19.17	X	120957227	120957479
RP6-166C19.16	X	120952344	120952595
RP11-473A17.1	8	30989054	30989318
RP6-166C19.13	X	120986388	120986639
RP6-166C19.12	X	120971808	120972059
RP6-166C19.19	X	120966948	120967199
RP6-166C19.18	X	120947483	120947735
AP001052.1	21	43748365	43748468
WDR41	5	76721794	76916436
HCG27	6	31165536	31171745
WDR43	2	29117508	29171088
WDR44	X	117480035	117583924
WDR45	X	48929384	49101170
WDR46	6	33246884	33257304
WDR47	1	109512835	109584850
WDR48	3	39093488	39138155
WDR49	3	167196471	167371771
RP11-339A7.1	6	10214113	10214595
JAK2	9	4985032	5128183
JAK3	19	17935588	17958880
JAK1	1	65298911	65432187
SNX18P5	9	42923277	44047817
SNX18P7	9	33576377	33577012
SNX18P3	9	38566256	38568208
SNX18P2	9	95655949	95656787
SCN10A	3	38738292	38835501
NMRAL1	16	4511680	4545764
RP3-522P13.2	6	25272427	25273979
OR7E39P	7	6835420	6835794
RP11-313F23.5	12	34361347	34362612
RP11-313F23.1	12	34317707	34319889
RP11-313F23.2	12	34315396	34315903
PTF1A	10	23481255	23483181
GOLGA6D	15	75258558	75586816
EFCAB4B	12	3715798	3873985
EFCAB4A	11	826143	831991
RP11-569H14.1	3	98376645	98379414
ANKRD22	10	90581888	90611575
RP11-817O13.6	15	75647550	75648087
RP11-817O13.1	15	75541572	75541748
RP11-381E24.1	3	108262213	108262722
AC009480.4	2	148567914	148568346
C13orf45	13	76445186	76457947
PCDHGB8P	5	140805852	140808219
PRKDC	8	48685668	48872743
MKRN1	7	140152839	140179369
WFDC1	16	84294944	84363450
MKRN3	15	23810453	23873064
MKRN2	3	12598512	12625212
LHFPL4	3	9543480	9595486
LHFPL5	6	35773070	35801651
LHFPL1	X	111873875	111923282
LHFPL2	5	77781039	78065844
KRTAP3-4P	17	39160732	39161012
TLL1	4	166794409	167025047
TLL2	10	98124362	98273675
ACO2	22	41865128	41924993
FAM74A4	9	61205258	61212373
RP11-56D16.8	9	130478258	130487111
FAM74A3	9	66976520	66976991
PBK	8	27667136	27695612
RPL23AP12	21	40499493	40499966
RPL23AP10	14	96922912	96923378
KIF21A	12	39687029	39837192
RIMS1	6	72596405	73112845
RIMS2	8	103500751	105268322
KIF21B	1	200938519	200992828
INHA	2	220433883	220440435
RP11-317P15.6	1	182733792	182734779
MCAM	11	119179240	119191799
CLUHP10	3	75629993	75634057
CLUHP11	16	35068211	35085060
MCAT	22	43140830	43539400
FAM201B	2	133110294	133110891
JSRP1	19	2252251	2269758
RP11-401E5.2	4	70438108	70451245
TAGLN3	3	111717510	112013885
IL21R	16	27413482	27461879
EMX2	10	117543568	119309056
RP11-476C8.2	4	88087995	88088886
EMX1	2	72933172	73162020
PRKD1	14	29576479	30661104
PRKD2	19	47177531	47220384
PRKD3	2	37477644	37551951
RP11-494O16.3	22	50239576	50239738
FAM109B	22	42470254	42475445
FAM109A	12	111798338	111806925
LRRC37A4P	17	43584106	43627701
MSR1	8	15965386	16424999
LCN1P2	9	136184628	136185304
UBA52P8	16	48368381	48368765
UBA52P9	18	24935369	24935728
SLC7A4	22	21383006	21387129
RP11-232L2.1	5	72448242	72448765
DND1P1	17	43663236	43664295
PTPN20A	10	46550120	46641013
UBA52P3	14	58607996	58608378
UBA52P5	8	124249091	124249302
UBA52P6	9	22012153	22012535
UBA52P7	12	116030408	116030788
KLF7	2	207938860	208031991
KLF6	10	3818187	3827473
CERKL	2	182401402	182545392
KLF4	9	107484854	110252763
KLF3	4	38665816	38702663
KLF2	19	16435627	16438685
KLF1	19	12995236	12997995
RP11-618K16.4	18	43368494	43368632
KLF9	9	72999502	73029540
KLF8	X	56233212	56314322
MCTS1	X	119727864	119746334
BZRAP1	17	56378591	56406121
C6orf1	6	34214156	34217247
AC114776.1	2	111391523	111391910
RP11-286N22.8	11	61196691	61436135
REST	4	56907876	57802010
CCT8P1	1	146674856	146676513
